宝马,X5 xDrive35i,2011款,24.50,97.30,2011-08,10.48,国四,3.0,T,306,L,6,0,2019-8,2019-8,已过期,8,AT
宝骏,560 1.8L,2016款,5.21,9.10,2015-12,3.66,国四,1.8,L,137,L,4,0,2019-12,2019-12,已过期,6,MT
奥迪,Q5 40,2016款,25.80,41.60,2016-04,6.22,国五,2.0,T,224,L,4,0,2020-4,2019-4,已过期,8,AT
别克,凯越,2011款,3.70,10.80,2013-03,8.06,国四,1.6,L,110,L,4,1,2020-3,2020-3,已过期,5,MT
丰田,卡罗拉,2013款,7.80,16.50,2013-11,6.14,国四,1.8,L,140,L,4,0,2019-11,2019-11,已过期,1,CVT
奥迪,A4L 2.0,2012款,12.00,40.10,2011-11,11.47,国四,2.0,T,180,L,4,0,2019-11,2019-11,2019-11,8,CVT
雪佛兰,爱唯欧,2011款,3.20,12.10,2011-12,6.27,国四,1.6,L,121,L,4,1,2019-12,2019-12,已过期,6,AT
丰田,RAV4,2013款,13.55,27.40,2014-01,9.44,国四,2.5,L,180,L,4,0,2020-1,2020-1,已过期,6,AT
奔驰,C C,2011款,14.59,46.10,2012-01,13.91,国四,1.8,T,184,L,4,0,2020-1,2020-1,已过期,7,AT
福特,福克斯,2012款,5.00,13.00,2012-10,5.1,国四,1.6,L,125,L,4,0,2019-10,2019-10,已过期,5,MT
丰田,汉兰达,2012款,17.92,32.40,2013-11,3.08,国四,2.7,L,188,L,4,0,2019-11,2019-11,已过期,6,AT
别克,君威,2012款,7.00,20.20,2012-05,12.23,国四,2.0,L,147,L,4,1,2019-5,2019-5,已过期,6,AT
保时捷,Macan Macan,2017款,47.00,59.70,2017-04,3.71,国五,2.0,T,252,L,4,0,2021-4,2020-4,已过期,7,DCT
MINI,Countryman,2014款,16.20,36.80,2014-12,9.32,国四,1.6,T,190,L,4,1,2020-12,2019-7,已过期,6,AT
丰田,Sienna 3.5L,2015款,40.11,52.10,2017-07,3.03,国五,3.5,L,269,V,6,0,2019-7,2019-6,已过期,6,AT
荣威,350 1.5L,2015款,4.30,8.50,2016-04,2.15,国五,1.5,L,109,L,4,0,2020-4,2020-4,已过期,5,MT
本田,凌派,2013款,8.03,14.60,2014-11,5.09,国四,1.8,L,139,L,4,0,2020-11,2019-11,已过期,5,AT
本田,雅阁,2016款,17.18,24.90,2016-12,2.54,国五,2.4,L,186,L,4,0,2020-12,2019-12,已过期,1,CVT
现代,名图,2014款,8.65,16.30,2015-01,8.34,国四,1.8,L,143,L,4,1,2021-1,2020-1,已过期,6,AT
福特,翼搏,2013款,6.77,13.90,2014-07,5.89,国四,1.5,L,110,L,4,0,2020-7,2019-7,已过期,6,DCT
别克,凯越,2011款,3.96,11.40,2013-01,6.01,国四,1.6,L,110,L,4,1,2020-1,2020-1,已过期,4,AT
马自达,3 1.6L,2010款,3.80,14.00,2011-01,9.19,国四,1.6,L,107,L,4,0,2020-1,2019-6,已过期,4,AT
雪佛兰,景程,2013款,4.20,11.80,2014-05,3.79,国四,1.8,L,143,L,4,0,2020-5,2019-5,已过期,5,MT
起亚,狮跑,2013款,6.78,11.90,2015-02,3.96,国四,2.0,L,142,L,4,0,2021-2,2020-2,已过期,5,MT
凯迪拉克,XTS 28T,2018款,24.80,34.70,2018-09,0.49,国五,2.0,T,269,L,4,0,2020-9,2019-9,已过期,6,AT
宝马,3 320Li,2016款,21.00,35.40,2016-05,5.12,国五,2.0,T,184,L,4,0,2020-5,2019-5,已过期,8,AT
标致,508 2.3L,2011款,9.20,24.90,2012-05,2.41,国四,2.3,L,171,L,4,0,2020-5,2020-5,已过期,6,AT
东风风行,景逸X3,2015款,4.40,8.50,2015-04,4.12,国四,1.5,L,120,L,4,0,2019-4,2019-4,已过期,5,MT
宝马,5 535Li,2014款,31.25,74.70,2014-06,6.21,国四,3.0,T,306,L,6,0,2020-6,2019-6,已过期,8,AT
本田,锋范,2017款,7.00,10.40,2016-12,3.55,国五,1.5,L,131,L,4,2,2020-12,2019-12,已过期,1,CVT
东南,DX7 1.5T,2015款,8.34,15.20,2016-10,1.65,国五,1.5,T,156,L,4,0,2020-10,2019-9,已过期,5,AT
沃尔沃,S60L 2.0T,2015款,12.80,33.60,2014-12,12.33,国五,2.0,T,180,L,5,0,2020-12,2019-12,已过期,6,AT
海马,S5 1.6L,2015款,5.00,8.70,2016-09,6.34,国五,1.6,L,122,L,4,0,2020-9,2019-9,已过期,5,MT
克莱斯勒,300C 3.6L,2012款,18.25,52.90,2013-05,4.42,国四,3.6,L,286,V,6,1,2019-5,2020-5,已过期,8,AT
别克,凯越,2015款,3.50,9.40,2015-09,6.14,国五,1.5,L,113,L,4,0,2019-9,已过期,已过期,5,MT
三菱,劲炫ASX,2013款,4.95,11.90,2014-09,9.14,国四,1.6,L,124,L,4,1,2020-9,2019-9,已过期,5,MT
日产,轩逸,2014款,8.45,15.00,2015-05,6.68,国四,1.6,L,126,L,4,1,2019-5,2019-5,已过期,1,CVT
哈弗,H6 运动版,2014款,5.70,14.00,2014-04,7.67,国四,1.5,T,150,L,4,1,2019-4,2019-4,已过期,6,MT
斯柯达,明锐,2013款,4.40,13.20,2012-09,6.56,国四,1.6,L,105,L,4,0,2019-9,2019-10,已过期,5,MT
Jeep,自由侠,2016款,9.20,18.10,2016-07,4.27,国五,1.4,T,150,L,4,1,2020-9,2019-9,已过期,7,DCT
雪佛兰,迈锐宝,2013款,7.30,19.70,2013-12,8.61,国四,2.0,L,154,L,4,1,2019-12,2019-6,已过期,6,AT
宝骏,730 1.5L,2014款,4.40,8.80,2014-09,8.36,国四,1.5,L,112,L,4,0,2020-9,2019-9,已过期,5,MT
MINI,1.6T,2012款,12.30,34.60,2013-09,6.12,国四,1.6,T,184,L,4,1,2019-9,2019-5,已过期,6,AT
长安,悦翔V5,2012款,3.20,7.80,2013-08,4.28,国四,1.5,L,114,L,4,0,2019-8,2020-3,已过期,4,AT
福特,蒙迪欧,2013款,9.90,20.60,2015-01,5.9,国四,1.5,T,181,L,4,0,2021-1,2019-12,已过期,6,AT
日产,轩逸,2012款,6.78,11.90,2016-04,6.41,国五,1.6,L,117,L,4,1,2020-4,2019-5,已过期,4,AT
起亚,智跑,2012款,7.58,19.40,2013-04,5.83,国四,2.0,L,165,L,4,1,2020-4,2019-8,已过期,6,AT
奔腾,B50 1.6L,2013款,4.20,10.10,2014-11,6.66,国四,1.6,L,103,L,4,0,2020-11,2019-11,已过期,5,MT
日产,骐达,2008款,3.20,11.60,2009-08,4.32,国四,1.6,L,109,L,4,0,2019-8,2019-8,已过期,5,MT
现代,朗动,2012款,5.20,12.60,2013-11,5.42,国四,1.6,L,128,L,4,0,2019-11,2019-10,已过期,6,MT
长安,CS15 1.5L,2016款,3.70,6.50,2016-08,1.35,国五,1.5,L,107,L,4,1,2020-8,2019-12,已过期,5,MT
雪佛兰,科鲁兹,2017款,7.30,13.60,2017-02,0.76,国五,1.5,L,114,L,4,0,2021-2,2020-2,已过期,6,AT
本田,艾力绅,2016款,25.00,31.80,2016-10,2.45,国五,2.4,L,186,L,4,0,2020-10,2019-10,已过期,1,CVT
Jeep,大切诺基,2011款,22.31,69.50,2012-01,13.26,国四,3.6,L,286,V,6,0,2020-1,2020-1,2020-1,5,AT
路虎,发现神行,2016款,27.50,50.80,2016-06,6.91,国五,2.0,T,241,L,4,0,2020-6,2019-6,已过期,9,AT
宝马,3 320Li,2013款,16.50,38.50,2013-07,6.9,国四,2.0,T,184,L,4,1,2019-7,2019-7,已过期,8,AT
起亚,K5 2.0L,2012款,7.57,20.50,2012-12,9.44,国四,2.0,L,162,L,4,1,2019-12,2020-2,2019-12,6,AT
标致,408 2.0L,2013款,5.53,15.60,2014-10,9.13,国五,2.0,L,147,L,4,0,2020-10,2020-1,已过期,6,AT
别克,威朗,2016款,8.73,15.80,2016-11,2.06,国五,1.5,L,118,L,4,1,2020-11,2019-11,已过期,6,AT
沃尔沃,S60L 2.0T,2015款,13.60,33.60,2015-05,8.88,国五,2.0,T,180,L,5,0,2019-5,2019-4,2019-4,6,AT
东风风行,景逸S50,2016款,5.21,8.70,2016-11,2.45,国五,1.6,L,122,L,4,0,2020-11,2020-1,已过期,6,CVT
宝马,3 320i,2012款,11.88,42.20,2012-01,7.22,国四,2.0,L,152,L,4,1,2020-1,2020-2,2020-2,6,AT
吉利,远景,2016款,4.00,6.40,2016-02,1.68,国五,1.5,L,109,L,4,0,2020-2,2020-2,已过期,5,MT
哈弗,H6 1.5T,2012款,3.70,12.10,2013-07,7.32,国四,1.5,T,150,L,4,0,2019-7,2019-6,已过期,6,MT
奥迪,A4L 35,2015款,19.20,36.10,2015-06,4.69,国五,2.0,T,180,L,4,0,2019-6,2019-6,已过期,8,CVT
别克,昂科威,2015款,16.15,27.10,2015-06,4.47,国五,1.5,T,169,L,4,0,2019-6,2019-5,已过期,7,DCT
铃木, 天语,2012款,4.20,9.70,2014-06,5.2,国四,1.6,L,109,L,4,0,2020-6,2019-6,已过期,5,MT
三菱,帕杰罗,2014款,23.00,49.20,2014-06,5.87,国四,3.0,L,177,V,6,0,2020-6,2019-8,已过期,5,AT
长城,M4 1.5L,2012款,3.20,6.90,2014-05,4.24,国四,1.5,L,106,L,4,0,2020-5,2020-5,已过期,5,MT
比亚迪,秦,2014款,6.25,22.80,2014-06,2.43,国四,1.5,T,154,L,4,1,2020-6,2019-9,已过期,6,DCT
哈弗,H6 运动版,2014款,5.80,14.00,2014-12,5.81,国四,1.5,T,150,L,4,1,2020-12,2019-12,已过期,6,MT
荣威,350 350S,2013款,3.56,9.70,2014-01,6.62,国四,1.5,L,109,L,4,0,2020-1,2020-1,已过期,5,MT
大众,途观,2015款,12.00,21.70,2015-12,5.99,国五,1.8,T,160,L,4,0,2019-12,2019-12,已过期,6,MT
哈弗,H6 升级版,2016款,8.00,12.40,2017-03,2.39,国五,1.5,T,150,L,4,0,2020-3,2020-3,已过期,6,AT
现代,名图,2014款,8.86,16.30,2015-07,5.39,国四,1.8,L,143,L,4,0,2019-7,2019-7,已过期,6,AT
丰田,卡罗拉,2014款,8.10,13.90,2014-09,4.08,国四,1.6,L,122,L,4,0,2020-9,2019-8,已过期,8,CVT
大众,捷达,2013款,4.70,10.70,2014-09,8.44,国四,1.6,L,110,L,4,0,2020-9,2019-9,已过期,5,MT
大众,途安,2013款,7.60,16.30,2014-09,4.52,国四,1.4,T,131,L,4,0,2020-9,2019-9,已过期,5,MT
别克,君越,2012款,9.40,29.90,2011-10,6.25,国四,2.4,L,186,L,4,0,2019-10,2019-10,已过期,6,AT
日产,阳光,2015款,5.00,9.00,2016-03,2.48,国五,1.5,L,112,L,4,0,2020-3,2019-12,已过期,5,MT
现代,名图,2014款,9.50,16.30,2016-01,1.85,国五,1.8,L,143,L,4,0,2020-1,2020-1,2020-1,6,AT
奔驰,GLK GLK,2015款,28.00,43.20,2015-09,5.04,国五,2.0,T,211,L,4,0,2019-9,2019-8,已过期,7,AT
哈弗,H6 升级版,2013款,5.50,12.60,2014-10,2.23,国四,1.5,T,150,L,4,1,2020-10,2020-1,已过期,6,MT
雪铁龙,C4世嘉,2016款,5.50,10.70,2017-01,5.18,国五,1.6,L,117,L,4,0,2021-1,2020-1,已过期,5,MT
奔驰,C C,2015款,23.00,35.40,2015-02,14.7,国五,1.6,T,156,L,4,0,2020-2,2020-2,已过期,7,AT
传祺,GS5 2.0L,2012款,6.78,17.00,2014-02,3.65,国四,2.0,L,147,L,4,0,2020-2,2020-3,已过期,5,AT
沃尔沃,S90 T5,2019款,30.07,43.70,2019-02,0.01,国五,2.0,T,254,L,4,0,2021-2,2020-2,2020-2,8,AT
大众,速腾,2017款,10.50,16.40,2017-04,2.71,国五,1.6,L,110,L,4,0,2021-4,2020-4,已过期,6,AT
雪铁龙,世嘉,2016款,6.25,11.30,2016-01,3.6,国五,1.6,L,117,L,4,0,2020-1,2020-1,已过期,4,AT
大众,POLO 1.4L,2014款,4.68,8.20,2015-09,5.9,国四,1.4,L,90,L,4,0,2019-9,2019-8,已过期,5,MT
现代,途胜,2013款,6.72,20.00,2014-01,4.94,国四,2.0,L,141,L,4,1,2020-1,2019-12,已过期,4,AT
现代,悦动,2011款,4.50,11.90,2013-05,7.28,国四,1.6,L,123,L,4,1,2019-5,2019-5,已过期,4,AT
福特,福克斯,2012款,6.00,14.20,2014-04,9.55,国四,1.6,L,125,L,4,0,2020-4,2020-4,已过期,6,DCT
日产,逍客,2012款,6.78,16.50,2013-07,8.92,国四,2.0,L,144,L,4,0,2019-7,2019-7,已过期,6,MT
大众,POLO 1.6L,2016款,7.00,11.30,2016-09,6.76,国五,1.6,L,110,L,4,0,2020-9,2019-9,已过期,6,AT
大众,途观,2015款,16.00,28.20,2015-09,4.04,国五,1.8,T,160,L,4,0,2019-9,2019-9,已过期,6,AT
宝马,5 520Li,2013款,20.50,46.50,2012-10,10.76,国四,2.0,T,184,L,4,1,2019-10,2020-3,已过期,8,AT
Jeep,自由客,2014款,12.50,26.70,2015-07,6.68,国四,2.4,L,170,L,4,1,2019-7,2019-8,已过期,6,AT
马自达,6 2.0L,2011款,6.30,19.50,2012-01,5.5,国四,2.0,L,146,L,4,0,2020-1,2020-3,已过期,5,AT
大众,速腾,2014款,8.34,16.40,2013-12,11.16,国四,1.6,L,105,L,4,0,2019-12,2019-10,已过期,6,AT
荣威,350 1.5L,2015款,4.50,8.50,2016-06,2.27,国五,1.5,L,109,L,4,1,2020-6,已过期,已过期,5,MT
铃木, 天语,2009款,3.10,11.80,2010-09,8.04,国四,1.6,L,109,L,4,0,2019-9,2019-10,已过期,4,AT
奔驰,E E,2013款,23.35,23.67,2013-06,9.18,国四,3.0,L,245,V,6,0,2019-6,2020-6,已过期,7,AT
马自达,CX 2.0L,2015款,13.50,20.70,2016-08,4.05,国四,2.0,L,155,L,4,0,2020-8,2019-8,已过期,6,AT
奥迪,A4L 35,2016款,20.31,36.10,2016-04,5.68,国五,2.0,T,180,L,4,0,2020-4,2020-1,已过期,8,CVT
凯迪拉克,SRX 3.0L,2012款,14.60,51.00,2012-09,6.28,国四,3.0,L,271,V,6,0,2019-9,2019-9,已过期,6,AT
大众,POLO 1.6L,2012款,5.20,13.70,2012-12,3.75,国四,1.6,L,105,L,4,1,2019-12,2019-12,已过期,6,AT
别克,昂科拉,2013款,6.25,19.20,2013-02,9.44,国四,1.4,T,140,L,4,1,2020-2,2020-2,已过期,6,AT
丰田,雅力士,2011款,5.21,10.30,2013-07,1.67,国四,1.6,L,118,L,4,0,2019-7,2019-6,已过期,4,AT
大众,宝来,2015款,6.00,11.40,2015-12,3.89,国五,1.6,L,105,L,4,1,2019-12,2019-12,已过期,5,MT
大众,途观,2010款,9.00,25.40,2011-09,10.01,国四,1.8,T,160,L,4,1,2019-9,2019-8,已过期,6,AT
福特,福克斯,2012款,6.00,15.60,2013-11,7.29,国四,1.6,L,125,L,4,0,2019-11,2019-11,已过期,6,DCT
奥迪,Q5 45,2013款,30.00,63.80,2015-03,3.16,国四,3.0,T,272,V,6,0,2021-3,2020-3,已过期,8,AT
大众,途观,2010款,9.50,30.60,2010-11,9.82,国四,2.0,T,200,L,4,0,2019-11,2019-7,已过期,6,AT
MG,锐腾,2015款,7.90,15.20,2016-03,2.03,国五,1.5,T,169,L,4,1,2020-3,2019-5,已过期,7,DCT
长安,逸动,2015款,4.50,8.80,2015-10,4.81,国五,1.6,L,125,L,4,0,2019-10,2019-10,已过期,5,MT
别克,威朗,2015款,9.11,15.90,2016-04,1.61,国五,1.5,L,118,L,4,0,2020-4,2019-4,已过期,6,AT
大众,速腾,2011款,6.04,16.00,2012-01,7.56,国四,1.6,L,100,L,4,0,2020-1,2020-1,已过期,6,AT
现代,途胜,2013款,6.20,18.40,2013-10,12.11,国四,2.0,L,141,L,4,0,2019-10,2019-10,已过期,5,MT
宝骏,610 CROSS,2014款,4.10,8.80,2015-07,4.54,国五,1.5,L,112,L,4,0,2019-7,2019-7,已过期,6,AT
本田,歌诗图,2014款,15.10,28.20,2016-11,1.74,国五,2.4,L,197,L,4,0,已过期,2019-11,已过期,5,AT
宝马,X5 xDrive35i,2014款,53.00,99.60,2016-07,3.52,国五,3.0,T,306,L,6,0,已过期,2019-7,2019-7,8,AT
道奇,酷威,2011款,8.30,32.60,2011-11,16.76,国四,2.7,L,185,V,6,1,2019-11,2019-10,已过期,6,AT
现代,朗动,2015款,7.50,13.90,2016-01,1.79,国四,1.6,L,128,L,4,0,2020-1,2020-1,已过期,6,AT
大众,途安,2011款,6.25,17.90,2011-12,7.49,国四,1.4,T,131,L,4,0,2019-12,2019-12,已过期,5,MT
宝马,3 320Li,2013款,16.15,38.50,2013-07,9.23,国四,2.0,T,184,L,4,1,2019-7,2019-10,已过期,8,AT
别克,英朗,2013款,7.00,16.60,2014-08,4.5,国四,1.6,L,121,L,4,1,2020-8,2019-8,已过期,6,AT
别克,英朗,2015款,6.98,13.00,2015-10,2.92,国五,1.5,L,114,L,4,0,2019-10,2019-9,已过期,6,AT
别克,昂科威,2016款,14.60,25.60,2016-05,3.37,国五,1.5,T,169,L,4,0,2020-5,2019-5,已过期,7,DCT
奇瑞,艾瑞泽5,2016款,5.20,8.50,2017-01,3.08,国五,1.5,L,116,L,4,1,2021-1,2020-1,已过期,7,CVT
雪佛兰,迈锐宝,2012款,6.50,18.40,2013-04,7.34,国四,2.0,L,147,L,4,0,2020-4,2020-5,已过期,6,AT
日产,阳光,2014款,5.00,8.70,2016-02,4.18,国五,1.5,L,112,L,4,0,2020-2,2020-4,已过期,5,MT
别克,君越,2013款,11.90,25.60,2015-09,3.89,国四,2.4,L,186,L,4,0,2019-9,2019-9,已过期,6,AT
福特,翼搏,2013款,6.15,13.90,2014-06,7.41,国四,1.5,L,110,L,4,1,2020-6,2019-6,已过期,6,DCT
大众,桑塔纳,2015款,5.21,9.20,2016-04,3.67,国五,1.4,L,90,L,4,0,2020-4,2020-4,已过期,5,MT
日产,轩逸,2012款,5.21,10.80,2015-06,6.19,国四,1.6,L,117,L,4,0,2019-6,2019-6,已过期,5,MT
日产,骐达,2016款,9.38,13.30,2016-10,1.4,国五,1.6,L,126,L,4,0,2020-10,2019-10,已过期,1,CVT
丰田,凯美瑞,2011款,9.00,24.70,2011-09,14.75,国四,2.4,L,167,L,4,0,2019-9,2019-9,已过期,5,AT
捷豹,XF XF,2012款,17.71,75.80,2011-10,10.3,国四,3.0,L,238,V,6,3,2019-10,2019-11,2019-11,6,AT
奔驰,GLK GLK,2014款,24.50,43.20,2014-11,4.32,国四,2.0,T,211,L,4,0,2020-11,2019-11,已过期,7,AT
本田,思铂睿,2013款,9.60,23.40,2013-08,13.96,国四,2.0,L,156,L,4,0,2019-8,2019-8,已过期,5,AT
标致,408 1.6T,2014款,8.25,20.60,2014-10,6.65,国五,1.6,T,167,L,4,1,2020-10,2019-10,已过期,6,AT
哈弗,H6 升级版,2016款,6.77,12.40,2016-09,2.67,国五,1.5,T,150,L,4,0,2020-9,2019-9,已过期,6,AT
大众,捷达,2017款,5.32,8.70,2017-06,5.83,国五,1.4,L,90,L,4,0,2019-6,2019-6,已过期,5,MT
奔驰,GLK GLK,2015款,30.00,52.60,2015-01,3.02,国四,3.0,L,245,V,6,0,2021-1,2020-2,已过期,7,AT
别克,凯越,2015款,4.99,9.40,2016-06,4.45,国五,1.5,L,113,L,4,0,2020-6,2019-6,已过期,5,MT
大众,帕萨特,2014款,12.00,23.80,2015-01,6.63,国四,1.8,T,160,L,4,1,2021-1,2020-1,已过期,7,DCT
吉利,远景,2015款,3.80,6.40,2016-07,2.75,国五,1.5,L,109,L,4,0,2019-7,2019-7,已过期,5,MT
标致,408 1.6T,2016款,10.00,17.60,2016-09,0.69,国五,1.6,T,167,L,4,0,2020-9,2019-9,已过期,6,AT
现代,全新胜达,2013款,12.70,27.10,2015-03,4.56,国四,2.4,L,189,L,4,1,2021-3,2020-3,已过期,6,AT
宝马,3 320Li,2016款,20.31,35.40,2015-10,5.67,国五,2.0,T,184,L,4,1,2019-10,2019-11,已过期,8,AT
奥迪,A6L TFSI,2014款,24.00,44.50,2014-09,14.79,国五,2.0,T,180,L,4,1,2020-9,2020-2,已过期,8,CVT
雪佛兰,科鲁兹,2012款,5.21,14.60,2013-09,7.3,国四,1.6,L,121,L,4,0,2019-9,2019-7,已过期,6,AT
哈弗,H7 蓝标H7,2016款,11.88,17.30,2017-05,3.22,国五,2.0,T,231,L,4,0,2019-5,2019-5,2019-5,6,DCT
奔驰,E 2014款,改款,28.00,48.30,2014-10,2.11,国五,1.8,T,204,L,4,0,2020-10,2019-10,2019-10,7,AT
起亚,狮跑,2011款,5.49,20.00,2011-11,5.65,国四,2.0,L,142,L,4,1,2019-11,2019-11,已过期,4,AT
大众,途观,2012款,14.07,39.70,2013-03,7.15,国四,2.0,T,170,L,4,0,2020-3,2020-3,已过期,6,AT
斯巴鲁,傲虎,2014款,15.70,33.20,2014-05,9.86,国四,2.5,L,173,H,4,1,2020-5,2019-4,2019-4,6,CVT
奥迪,A8L A8L,2013款,38.20,101.10,2014-03,15.09,国四,3.0,T,290,V,6,1,2019-9,2019-9,已过期,8,AT
奔驰,GLK 2013款,改款,25.00,52.60,2013-10,5.24,国四,3.0,L,245,V,6,0,2019-10,2019-10,已过期,7,AT
大众,速腾,2015款,9.50,16.40,2015-09,3.33,国五,1.6,L,110,L,4,0,2019-9,2019-11,已过期,6,AT
大众,途观,2012款,11.80,25.40,2012-01,5.74,国四,1.8,T,160,L,4,0,2020-1,2020-3,已过期,6,AT
起亚,KX3 1.6L,2015款,8.30,15.30,2016-01,5.22,国四,1.6,L,125,L,4,0,2020-1,2020-2,已过期,6,AT
奔腾,X80 2.0L,2016款,7.82,15.80,2016-02,4.18,国四,2.0,L,147,L,4,1,2020-2,2019-10,已过期,6,AT
别克,凯越,2013款,5.50,11.10,2016-07,5.86,国五,1.5,L,113,L,4,1,2020-7,2019-6,已过期,6,AT
奔腾,B50 1.6L,2013款,3.80,10.50,2014-05,8.62,国四,1.6,L,103,L,4,0,2020-5,2019-5,已过期,5,MT
丰田,卡罗拉,2014款,9.10,14.60,2016-08,3.01,国五,1.6,L,122,L,4,1,2020-8,2019-8,已过期,8,CVT
大众,朗行,2013款,8.65,15.30,2015-11,5.06,国五,1.6,L,110,L,4,0,2019-11,2019-11,已过期,6,AT
福特,蒙迪欧,2017款,12.21,13.3,2017-03,4.49,国五,1.5,T,181,L,4,0,2021-3,2020-3,已过期,6,AT
日产,天籁,2011款,7.72,28.70,2011-07,16.08,国四,2.5,L,185,V,6,1,2019-7,2019-7,已过期,6,CVT
日产,骊威,2013款,6.26,11.50,2014-03,7.64,国四,1.6,L,124,L,4,0,2020-3,2020-3,已过期,1,CVT
日产,奇骏,2014款,14.50,27.20,2015-07,9.13,国五,2.5,L,186,L,4,0,2019-7,2019-7,已过期,7,CVT
大众,宝来,2014款,7.80,13.90,2015-06,5.32,国四,1.6,L,105,L,4,0,2019-6,2019-6,已过期,6,AT
大众,高尔夫,2016款,10.50,16.80,2016-07,2.56,国五,1.4,T,131,L,4,0,2020-7,2019-7,已过期,7,DCT
福特,福睿斯,2015款,5.00,10.50,2016-05,4.42,国五,1.5,L,113,L,4,1,2020-5,2019-5,2019-5,5,MT
大众,捷达,2015款,4.72,10.70,2015-04,5.16,国四,1.6,L,110,L,4,0,2021-4,2020-4,已过期,5,MT
别克,凯越,2013款,3.91,4,2014-08,6.35,国四,1.5,L,113,L,4,0,2020-8,2019-8,已过期,5,MT
雪铁龙,C4L 1.8L,2014款,4.64,4.66,2013-12,8.4,国四,1.8,L,139,L,4,0,2019-12,2019-12,已过期,5,MT
标致,508 1.6THP,2015款,9.27,9.43,2016-05,6.64,国五,1.6,T,167,L,4,1,2020-5,2020-4,已过期,6,AT
陆风,X7 劲越,2018款,10.21,16.40,2019-05,0.66,国五,1.5,T,163,L,4,0,2021-5,2020-5,已过期,8,AT
福特,蒙迪欧,2018款,14.98,23.20,2018-05,0.87,国五,1.5,T,181,L,4,1,2020-5,2020-5,已过期,6,AT
长安,悦翔V7,2015款,4.04,4.1,2015-06,7.75,国四,1.6,L,124,L,4,0,2019-6,2019-7,已过期,4,AT
陆风,X7 劲越,2018款,10.07,16.40,2019-05,0.84,国五,1.5,T,163,L,4,0,2021-5,2020-5,已过期,8,AT
长安,逸动,2014款,3.61,9.30,2014-09,7.06,国四,1.6,L,125,L,4,1,2020-9,2019-9,已过期,5,MT
长安,逸动,2014款,3.68,8.70,2014-08,3.61,国四,1.6,L,125,L,4,2,2020-8,2019-8,已过期,5,MT
大众,途观,2013款,9.53,25.80,2013-08,12.26,国四,1.8,T,160,L,4,0,2019-8,2019-7,已过期,6,AT
雪铁龙,爱丽舍,2014款,3.35,3.45,2014-01,4.71,国四,1.6,L,117,L,4,1,2020-1,2020-1,已过期,5,MT
福特,翼虎,2013款,9.59,23.60,2014-05,8.31,国四,1.6,T,177,L,4,0,2020-5,2019-5,已过期,6,AT
MG3,1.5L,2014款,3.12,3.22,2014-06,7.26,国五,1.5,L,109,L,4,1,2020-6,2019-7,已过期,5,AMT
纳智捷, 优6,2014款,5.77,16.30,2015-04,3.44,国五,1.8,T,158,L,4,1,2021-4,2020-4,已过期,5,AT
北汽幻速,S6 1.5T,2017款,5.74,6.15,2016-12,3.87,国五,1.5,T,150,L,4,1,2020-12,2019-11,已过期,6,CVT
雪佛兰,科帕奇,2012款,7.04,23.90,2013-01,10.43,国四,2.4,L,167,L,4,1,2020-1,2020-1,已过期,6,AT
凯迪拉克,XTS 28T,2017款,19.41,20.21,2017-10,2.66,国五,2.0,T,269,L,4,1,2019-10,2019-10,已过期,6,AT
雪佛兰,爱唯欧,2011款,2.83,9.50,2013-05,13.63,国四,1.4,L,103,L,4,2,2020-5,2019-5,已过期,5,MT
沃尔沃,S60L T4,2016款,15.03,15.27,2016-04,8.05,国五,2.0,T,190,L,4,0,2020-4,2020-3,已过期,6,AT
长城,M4 1.5L,2012款,3.13,7.40,2013-08,7.29,国四,1.5,L,106,L,4,1,2019-8,2019-8,2019-8,5,MT
长城,M4 1.5L,2012款,2.89,7.40,2013-07,9.68,国四,1.5,L,106,L,4,1,2019-7,2019-7,已过期,5,MT
宝马,5 523Li,2012款,19.00,53.70,2012-03,9.46,国四,2.5,L,204,L,6,1,2020-3,2020-3,已过期,8,AT
宝马,X1 sDrive18i,2015款,15.13,15.3,2016-02,10.86,国五,2.0,T,156,L,4,1,2020-2,2020-5,已过期,8,AT
福特,锐界,2015款,15.07,15.17,2016-01,12.38,国五,2.0,T,245,L,4,1,2020-1,2020-1,2020-1,6,AT
本田,飞度,2018款,7.50,9.30,2018-09,0.72,国五,1.5,L,131,L,4,2,2020-9,2019-9,2019-9,1,CVT
大众,POLO 1.5L,2018款,8.53,12.50,2019-03,0.05,国五,1.5,L,110,L,4,0,2021-3,2020-3,已过期,6,AT
雪佛兰,科鲁兹,2017款,7.50,13.60,2017-08,1.22,国五,1.5,L,114,L,4,0,2019-8,2019-8,已过期,6,AT
大众,POLO 1.6L,2012款,6.47,13.70,2014-05,2.42,国四,1.6,L,105,L,4,0,2020-5,2019-6,已过期,6,AT
标致,308 1.6L,2018款,8.25,13.90,2018-04,0.98,国五,1.6,L,117,L,4,1,2020-4,2019-6,已过期,6,AT
大众,POLO 1.4L,2016款,4.43,8.20,2016-03,3.25,国五,1.4,L,90,L,4,0,2020-3,2020-3,已过期,5,MT
雪佛兰,科鲁兹,2013款,5.70,14.90,2014-04,4.03,国四,1.8,L,147,L,4,1,2020-4,2020-4,已过期,6,AT
大众,速腾,2012款,5.83,16.90,2012-06,9.48,国四,1.4,T,131,L,4,1,2019-6,2019-6,已过期,7,DCT
